42200000 95
42300000 95
42300000 95
42300000 95
42400000 95
42400000 95
42400000 95
42500000 92
42500000 92
42500000 92
42600000 89
42600000 89
42600000 89
42600000 89
42700000 91
42800000 86
42800000 86
42800000 86
42800000 86
42900000 88
42900000 88
42900000 88
42900000 88
42900000 88
42900000 88
43000000 96
43100000 93
43100000 93
43100000 93
43100000 93
43300000 94
43300000 94
43300000 94
43300000 94
43400000 106
43400000 106
43400000 106
43500000 106
43600000 107
43600000 107
43600000 107
43600000 107
43600000 107
43700000 104
43800000 113
44100000 111
44100000 111
44200000 113
44300000 111
44400000 111
44500000 109
44600000 107
44700000 98
44700000 98
44900000 111
44900000 111
44900000 111
45200000 109
45300000 103
45400000 106
45400000 106
45500000 116
45500000 116
45900000 110
45900000 110
46000000 115
46200000 118
46200000 118
46400000 117
46500000 117
46700000 119
46700000 119
46700000 119
46900000 128
46900000 128
46900000 128
47100000 126
47200000 131
47200000 131
47200000 131
47200000 131
47300000 123
47300000 123
47300000 123
47300000 123
47300000 123
47300000 123
47400000 124
47500000 128
47600000 131
47600000 131
47600000 131
47600000 131
47700000 125
47700000 125
47800000 126
47800000 126
47800000 126
48000000 130
48100000 125
48300000 134
48300000 134
48300000 134
48400000 133
48400000 133
48400000 133
48400000 133
48400000 133
48600000 124
48600000 124
48600000 124
49000000 126
49100000 127
49100000 127
49100000 127
49200000 127
49200000 127
49200000 127
49300000 129
49300000 129
49300000 129
49400000 130
49500000 127
49600000 128
49600000 128
49600000 128
49800000 134
50100000 126
50100000 126
50100000 126
50200000 125
50200000 125
50200000 125
50400000 119
50400000 119
50400000 119
50400000 119
50400000 119
50400000 119
50400000 119
50500000 124
50500000 124
50500000 124
50500000 124
50500000 124
50500000 124
50600000 121
50600000 121
50600000 121
50600000 121
51100000 131
51100000 131
51100000 131
51200000 132
51200000 132
51200000 132
51200000 132
51200000 132
51300000 132
51400000 132
51500000 143
51500000 143
51500000 143
51600000 141
51600000 141
51700000 140
51700000 140
51700000 140
51700000 140
51700000 140
51700000 140
51800000 144
51900000 137
52000000 138
52000000 138
52000000 138
52100000 138
52200000 135
52300000 140
52300000 140
52300000 140
52300000 140
52300000 140
52400000 135
52400000 135
52500000 129
52500000 129
52500000 129
52600000 133
52600000 133
52600000 133
52600000 133
52600000 133
52700000 134
52700000 134
52700000 134
52700000 134
52800000 134
52900000 131
53000000 128
53100000 128
53100000 128
53100000 128
53300000 126
53300000 126
53400000 129
53500000 127
53500000 127
53500000 127
53500000 127
53500000 127
53600000 121
53700000 120
53800000 123
53800000 123
53800000 123
53900000 124
53900000 124
53900000 124
53900000 124
54000000 128
54100000 128
54100000 128
54100000 128
54100000 128
54200000 128
54200000 128
54200000 128
54300000 128
54300000 128
54300000 128
54300000 128
54300000 128
54300000 128
54300000 128
54300000 128
54300000 128
54400000 128
54400000 128
54400000 128
54700000 128
54700000 128
54800000 128
54800000 128
54900000 128
55100000 128
55100000 128
55100000 128
55200000 128
55200000 128
55400000 128
55400000 128
55400000 128
55600000 128
55700000 128
55800000 128
55800000 128
55800000 128
55800000 128
55800000 128
55900000 128
55900000 128
55900000 128
56000000 128
56000000 128
56000000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56100000 128
56200000 128
56200000 128
56200000 128
56200000 128
56200000 128
56200000 128
56200000 128
56300000 128
56300000 128
56400000 128
56400000 128
56600000 128
56600000 128
56700000 128
56700000 128
56700000 128
56700000 128
56700000 128
56700000 128
56800000 128
56800000 128
56900000 128
56900000 128
56900000 128
56900000 128
56900000 128
56900000 128
57000000 128
57000000 128
57100000 128
57100000 128
57100000 128
57200000 128
57300000 128
57300000 128
57300000 128
57300000 128
57300000 128
57300000 128
57300000 128
57400000 128
57400000 128
57400000 128
57400000 128
57500000 128
57500000 128
57500000 128
57600000 128
57600000 128
57600000 128
57700000 128
57700000 128
57900000 128
57900000 128
57900000 128
58800000 128
59300000 128
60700000 128
